observation_id,observed_at_utc,observer,match_id,competition_code,home_team,away_team,kickoff_utc,match_status_at_observation,within_freeze_window,expected_backend_outcome,actual_backend_outcome,freeze_record_present,diagnostic_present,diagnostic_type,variant_pair_complete,snapshot_frozen_at,freeze_lead_hours,duplicate_record_detected,pending_visible_correctly,settlement_state,post_match_link_ok,evidence_ref,notes,covered_case_ids,row_verdict
OBS-20260310-205810-538152,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538152,PL,team:football-data:66,team:football-data:351,2026-05-17T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-37.json,TOO_EARLY: lead=1625.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538153,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538153,PL,team:football-data:67,team:football-data:563,2026-05-17T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-37.json,TOO_EARLY: lead=1625.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538154,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538154,PL,team:football-data:76,team:football-data:63,2026-05-17T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-37.json,TOO_EARLY: lead=1625.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538155,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538155,PL,team:football-data:71,team:football-data:61,2026-05-24T15:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-38.json,TOO_EARLY: lead=1794.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538156,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538156,PL,team:football-data:397,team:football-data:66,2026-05-24T15:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-38.json,TOO_EARLY: lead=1794.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538157,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538157,PL,team:football-data:354,team:football-data:57,2026-05-24T15:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-38.json,TOO_EARLY: lead=1794.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538158,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538158,PL,team:football-data:328,team:football-data:76,2026-05-24T15:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-38.json,TOO_EARLY: lead=1794.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538159,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538159,PL,team:football-data:63,team:football-data:67,2026-05-24T15:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-38.json,TOO_EARLY: lead=1794.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538160,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538160,PL,team:football-data:64,team:football-data:402,2026-05-24T15:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-38.json,TOO_EARLY: lead=1794.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538161,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538161,PL,team:football-data:65,team:football-data:58,2026-05-24T15:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-38.json,TOO_EARLY: lead=1794.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538162,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538162,PL,team:football-data:351,team:football-data:1044,2026-05-24T15:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-38.json,TOO_EARLY: lead=1794.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538163,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538163,PL,team:football-data:73,team:football-data:62,2026-05-24T15:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-38.json,TOO_EARLY: lead=1794.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538164,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538164,PL,team:football-data:563,team:football-data:341,2026-05-24T15:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-38.json,TOO_EARLY: lead=1794.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
